SiO2_Liq,TiO2_Liq,Al2O3_Liq,FeOt_Liq,MgO_Liq,MnO_Liq,CaO_Liq,Na2O_Liq,K2O_Liq,Total_Liq,P_kbar
53.18404479,1.619514146,20.39388184,9.657102869,2.409277217,0.3099070279,9.247225832,2.849145256,0.3299010297,100,3.997
72.26007457,0.4997238905,13.39260027,3.747929179,0.9094974807,0.005249511262,3.927829779,3.637989923,1.619105405,100,1.495
71.69283072,0.3399660034,14.39856014,4.559544046,0.5199480052,0.299970003,3.449655034,2.99970003,1.739826017,100,2.077
75.0978761,0.5199852939,12.0996578,3.199909501,0.6199824658,0.002828096421,3.109912046,3.409903562,1.939945135,100,1.495
70.9,0.67,15.3,3.82,0.44,0.13,3.7,3.13,1.91,100,1.515
53.41593725,0.8298283506,19.30203478,8.230078436,4.308286916,0.2046152097,9.560077299,3.364783449,0.784358304,100,4.3
53.69431561,0.8844784813,18.69269766,8.294682343,4.519469313,0.1294358753,9.459605221,3.494768633,0.8305468666,100,3.9
56.39337065,0.8451322577,18.70266711,8.363516628,3.523213698,0.04390297443,7.441554165,3.74272857,0.9439139502,100,4.3
56.91483547,0.7762107795,18.90237236,7.652782333,3.498414781,0.1530556467,8.297802558,3.21416858,0.5903574943,100,4
55.72128702,1.012145749,17.70722352,9.663328361,3.643724696,0.1811208182,7.713616024,3.196249734,1.16130407,100,3.9
60.19053736,0.8028259473,17.69428388,7.054163991,2.665382145,0.1177478056,6.390494541,3.489616784,1.594947549,100,4
58.12871823,1.406165495,17.51216874,9.843158464,2.606814494,0.1730665224,6.208761493,2.714981071,1.406165495,100,4.3
48.25965193,1.360272054,17.5135027,8.561712342,10.16203241,0.1200240048,10.44208842,2.920584117,0.6601320264,100,13
48.31381967,1.350945662,17.78244771,8.756129291,9.916941859,0.1400980686,10.07705394,3.012108476,0.6504553187,100,15
50.06600995,0.4366812227,10.89671981,6.316644663,14.92840459,0.11170915,15.73067939,1.462374327,0.05077688636,100,10
49.60827642,0.4821213339,12.1434311,6.44837284,14.33306549,0.1205303335,15.10646846,1.697468863,0.06026516673,100,10
49.50326141,0.6021073758,14.88208731,6.372303061,12.39337682,0.1003512293,13.71801305,2.338183643,0.09031610637,100,10
49.74849095,0.6438631791,17.28370221,6.348088531,10.67404427,0.1408450704,11.99195171,3.028169014,0.1408450704,100,10
52.84159613,0.6348246675,19.32688432,4.705763805,7.789197904,0.08061265619,8.877468763,5.340588472,0.4030632809,100,10
52.53633937,0.7119549095,19.56887175,4.677148225,7.722733116,0.08899436369,8.592900227,5.725304064,0.37575398,100,10
51.27481608,0.64496624,19.23813363,5.431825053,8.586113071,0.1108535725,9.876045551,4.424065303,0.4131814975,100,10
50.44008802,0.7101420284,19.19383877,5.221044209,9.571914383,0.1100220044,10.87217443,3.380676135,0.50010002,100,10
49.96508728,0.6284289277,17.66583541,6.274314214,10.81296758,0.0897755611,11.74064838,2.663341646,0.1596009975,100,10
49.33655006,0.6332931242,18.34539606,6.322878971,10.71572175,0.1306795336,11.92199437,2.261761158,0.3317249698,100,10
50.41796757,0.5035753852,14.93604593,6.4054789,13.10303152,0.1309296002,12.82102931,1.591298217,0.09064356934,100,10
50.91328784,0.4014452027,13.0168607,6.423123244,14.64271377,0.1204335608,13.117222,1.294660779,0.07025291048,100,10
68.64983874,0.5313455011,16.15290323,3.081803906,0.6376146013,0.0007766980422,3.825687608,3.188073006,3.931956708,100,2
73.16079424,0.3285664412,15.66166703,2.080920794,0.3285664412,0.006279734775,2.628531529,2.847575824,2.957097971,100,2
70,0.2566964286,17.70089286,1.216517857,0.7477678571,0.1116071429,4.118303571,4.174107143,1.674107143,100,9.7
74.83251675,0.2199780022,13.61863814,1.829817018,0.6599340066,0.099990001,1.98980102,4.159584042,2.589741026,100,4
71.65716572,0.2400240024,15.26152615,2.080208021,1.00010001,0.0700070007,2.99029903,4.500450045,2.200220022,100,4
49.29132252,2.477821964,17.028653,10.56388294,7.372285102,0.1835423677,9.075150403,3.935964107,0.07137758744,100,20
50.21280908,1.682205107,17.69355493,10.5796514,6.566680178,0.172274017,9.414268342,3.506282935,0.172274017,100,20
38.54340568,6.416944908,10.26711185,15.23372287,5.884808013,0.2504173623,14.12771285,2.587646077,6.688230384,100,15
50.01005025,1.507537688,17.35678392,10.31155779,7.396984925,0.1708542714,10.05025126,3.095477387,0.1005025126,100,10
48.60381247,2.606903658,18.56774858,10.78825348,6.563626996,0.1854714065,8.686244204,3.884595569,0.1133436373,100,12
49.74171984,1.650967285,17.91755292,10.90853844,6.593740504,0.1823154057,9.196799352,3.646308113,0.1620581384,100,15
48.3202803,2.442291838,17.7864798,10.63478978,7.089859852,0.1854905194,9.027205276,4.431162407,0.08244023083,100,8
39.15605598,6.092812796,10.09155004,14.61643691,5.777123014,0.2735978112,14.22708618,2.788593076,6.976744186,100,20
49.98999199,1.481184948,17.79423539,10.33827062,7.115692554,0.1801441153,9.897918335,3.06244996,0.1401120897,100,8
50.47687417,2.850989642,18.61347554,10.23484771,5.343041739,0.1435750179,7.978668854,4.276484463,0.0820428674,100,15
47.92562231,2.549235229,19.22423273,11.076677,6.518044587,0.1599520144,7.957612716,4.508647406,0.0799760072,100,12
51.06339258,2.866536525,19.2335354,10.47981095,5.209082503,0.1643891914,7.192027124,3.678208158,0.1130175691,100,15
48.20077694,2.698834594,18.64649356,11.08157841,6.573297894,0.1533428747,8.260069515,4.283377632,0.1022285831,100,15
50.22647207,1.600402617,17.27226975,10.37745345,7.257171616,0.1610468042,10.01509814,2.969300453,0.1207851032,100,10
46.94679565,3.567110036,13.65376864,13.48246675,8.968158001,0.2015316405,9.532446594,2.781136638,0.866586054,100,10
46.34868757,4.585844143,11.84761516,15.46318047,9.069553672,0.1838423042,8.712082525,2.624859565,1.164334593,100,30
45.7044325,3.874632316,13.58149914,14.56537174,9.108428847,0.1825742976,8.844710417,3.205193224,0.933157521,100,12
45.82334133,3.926858513,13.23940847,14.98800959,9.752198241,0.1798561151,8.70303757,2.448041567,0.9392486011,100,20
44.66922921,4.157394295,12.97794861,15.16285656,10.25692899,0.1820756626,8.719401173,2.832288084,1.041877402,100,17
51.0292198,2.249221809,19.41962044,11.13565619,3.795561803,0.190782207,6.436389196,5.623054524,0.1204940255,100,10
46.53040877,4.327018943,16.03190429,14.15752742,6.251246261,0.1694915254,8.055832502,3.280159521,1.196410768,100,8
50.72131898,2.278452027,19.46416304,10.76253721,7.785665216,0.2404396611,8.01465537,0.6869704603,0.04579803068,100,15
50.9121765,1.400084854,18.66779805,7.955027577,6.788290199,0.08485362749,10.60670344,2.015273653,1.569792109,100,10
67.58991319,0.6200909467,16.43241009,4.6506821,2.490698636,0.186027284,4.309632079,1.240181893,2.480363787,100,20
56.66629846,2.430133657,16.79001436,7.842704076,4.19750359,0.143598807,5.63349166,1.877830553,4.418424832,100,30
63.30873703,2.384771682,18.82151642,8.662175168,2.245749118,0.1069404342,4.277617367,0.09624639076,0.09624639076,100,20
76.96302761,0.003915364135,17.98410369,1.630856608,0.4468100297,0.03351075222,1.921283127,0.2345752656,0.7819175519,100,10
65.50687285,1.589347079,17.50429553,5.154639175,2.147766323,0.09664948454,3.178694158,1.170532646,3.651202749,100,20
72.85174211,0.0510881782,15.42862982,2.646367631,0.9502401144,0.1328292633,2.227444569,2.697455809,3.014202514,100,10
74.95995729,0.8969567539,16.87132942,2.317138281,0.7688200747,0.1281366791,2.242391885,0.4805125467,1.334757074,100,20
60.87602079,1.760526037,17.18103723,8.272351257,4.655848977,0.1484780995,5.939123979,0.318167356,0.8484462827,100,20
57.89126128,2.36627779,17.27933084,8.364516839,2.861545234,0.1210653753,5.613031037,1.540832049,3.962139555,100,20
72.16125954,0.3697519084,18.60687023,2.027671756,0.9541984733,0.1789122137,2.123091603,2.266221374,1.312022901,100,15
73.41824583,0.6316661489,16.05053329,3.003003003,1.035518277,0.06213109661,2.899451175,0.6213109661,2.278140209,100,20
59.42383332,1.37131923,19.01775274,7.228659509,3.306048687,0.1275645796,4.422238758,1.488253428,3.614329754,100,15
56.56417253,1.805016266,18.26004827,9.86462378,4.407597859,0.1784027705,6.821282401,0.9444852555,1.154370868,100,10
72.05930448,0.5123732694,17.76954104,3.172353647,1.024746539,0.1526218249,2.583669465,0.4360623569,2.289327374,100,15
50.81844442,1.626190221,21.82518455,10.91259228,1.390820584,0.267465497,4.065475554,2.460682572,6.633144324,100,20
65.95945804,1.890557715,17.96029829,5.671673144,1.827539124,0.1890557715,4.400798235,0.5251549207,1.575464762,100,20
71.09927262,0.6761602295,16.08441758,4.200389304,1.290851347,0.0819588157,3.18614896,0.6146911177,2.76611003,100,10
59.90233315,1.823114487,18.12262615,6.489419425,1.595225176,0.08681497558,4.698860553,4.829083017,2.45252306,100,10
63.96272371,1.779095626,19.5912316,7.095202796,2.192099968,0.1906173885,4.341840517,0.2117970984,0.6353912951,100,15
44.59070137,6.038219835,10.73461304,19.71684055,6.51887415,0.2503407892,11.71594893,0.4305861574,0.003875175083,100,0
48.68902134,0.9336245329,16.26313703,5.712175906,14.25534233,0.004872274495,12.24754764,1.887327013,0.006951941229,100,15
48.95322877,1.30141508,18.62024653,5.736237236,11.1120826,0.008367540575,10.7116472,3.553864256,0.002910787433,100,15
49.76000413,0.9430323362,16.55322718,5.517742393,13.04193657,0.002922087649,11.03548479,3.140097035,0.005553493535,100,15
48.70041744,1.282644739,18.53822474,5.771901326,11.62396795,0.003814713875,10.72210837,3.346901116,0.01001961294,100,15
52.52603237,0.9904908962,20.00991709,4.802380103,8.043986672,0.008271344926,8.714318895,4.902429688,0.002172932736,100,15
48.98378683,1.189606252,18.39391179,6.467859199,11.09632722,0.007126437843,10.19662501,3.658788975,0.005968288324,100,15
52.90535446,1.070108304,21.00212559,4.740479776,6.320639701,0.008683563977,6.460653871,7.490758126,0.001196612432,100,15
51.34406306,0.9808417504,19.31657733,5.905067681,8.136983093,0.004150945308,7.856742593,6.455540092,0.00003345756077,100,15
52.70931403,1.120197945,20.60364078,4.550804153,7.03124246,0.005217427666,6.701184137,7.271284877,0.00711418401,100,15
69.12081889,0.4985473394,19.16637549,1.451326699,0.4320743608,0.002482555143,1.905558719,4.797133288,2.625682654,100,18
51.81157581,1.43010675,20.83586085,6.069794135,3.088633329,0.09931296877,6.395755189,9.375144252,0.8938167189,100,0
58.26997985,2.26656297,18.68135757,3.544024286,1.453446209,0.04065583802,2.297054848,6.911492464,6.535425962,100,0
44.77659221,3.047139639,18.86567998,9.77194573,4.959270889,0.153379512,12.18855856,3.139167346,3.098266143,100,0
47.07971079,2.562161132,18.22537274,9.413592177,4.133486513,0.2101772803,9.427952289,5.564693708,3.382853369,100,0
50.03663147,4.219469226,14.41904951,11.25960405,4.411723219,0.1517794686,9.015700432,4.08792702,2.398115603,100,0
53.74321104,2.647499566,16.89454976,7.656863371,3.121371084,0.1133171021,6.94324789,3.26559285,5.61434733,100,0
43.43426899,3.800752598,16.74770129,12.28797949,4.735697087,0.1930863619,11.15835923,4.918621009,2.723533947,100,0
49.03554814,2.795087007,19.54535479,7.934289935,2.653307231,0.2126696636,6.319327146,6.845937741,4.658478345,100,0
45.99637819,2.97906656,15.9395417,11.65173741,5.794335646,0.1023734213,11.5170099,4.217784958,1.801772215,100,0
48.56108653,4.002623113,16.98823245,9.956257135,3.259133324,0.1527718746,7.282126021,6.273831649,3.523937907,100,0
46.05815287,3.400061968,17.87316157,10.8574798,3.572602427,0.1928393355,8.911207189,5.379202517,3.755292323,100,0
52.74273468,1.616827929,19.51240165,7.439111666,1.727294433,0.2209330089,4.539169093,7.009601829,5.19192571,100,0
47.61573283,1.184419276,21.44422268,8.155557887,1.963642484,0.3012996404,6.992229586,7.096126014,5.2467696,100,0
52.56921772,3.114242384,13.15238288,13.77882332,4.484912171,0.221725995,8.586843078,2.832045663,1.25980679,100,0
51.31061138,4.39978631,11.40910105,16.48497572,3.823262587,0.2528612822,8.324193409,3.165823253,0.8293850056,100,0
51.40280654,4.557237222,11.93369658,15.029251,3.51644912,0.3334563821,7.821067871,4.294514012,1.111521274,100,0
53.36932133,3.342588771,13.38054591,13.32708079,2.985910092,0.1732439302,7.123382778,4.015182853,2.282743551,100,0
58.42467097,2.554249483,13.68996956,10.78299337,2.322044984,0.1615335641,5.461853637,4.048434951,2.554249483,100,0
46.72838564,0.3115225709,13.49931141,7.995745987,18.5875134,0.001254735785,11.52633512,1.246090284,0.103840857,100,28
47.0202874,0.6445477599,16.80050719,8.463651733,12.78529163,0.02113271344,11.51732883,2.652155537,0.09509721048,100,15
47.26189253,0.6781054146,17.77458132,8.979759581,11.40450015,0.03082297339,11.09627042,2.67132436,0.1027432446,100,12
47.02387051,0.6966499334,17.31379982,8.687634464,12.80606495,0.02048970392,10.65464604,2.66366151,0.1331830755,100,19
46.37138698,1.985859846,13.41235184,10.81305885,11.85277604,0.1247660636,5.957579538,6.75816178,2.724059056,100,28
47.11934156,1.676954733,13.27160494,9.670781893,14.40329218,0.1234567901,5.925925926,5.802469136,2.00617284,100,28
47.11230499,1.787374729,13.43113958,10.02169646,14.05103833,0.1136481041,5.920033061,5.455108999,2.10765575,100,28
47.27423192,1.924071584,14.79259336,9.827247336,11.99958622,0.1034447088,6.082548878,5.751525809,2.244750181,100,24
45.59051057,1.743166581,11.96493038,14.85301702,13.6152656,0.1134605467,7.096441465,4.373388345,0.6498194946,100,28
46.56138563,1.528273051,11.81864493,13.85634233,14.87519103,0.1630157922,7.315333673,3.392766174,0.4890473765,100,28
49.55320988,0.4740486188,8.895976209,9.218732715,17.5902296,0.005999848176,13.18258606,0.8068912661,0.2723258023,100,15
51.03343465,0.1013171226,10.21276596,6.291793313,15.66362715,0.1215805471,15.64336373,0.820668693,0.1114488349,100,10
50.81634723,0.1115505527,9.877294392,6.378663422,16.15454822,0.1014095933,15.67792313,0.8011357874,0.08112767468,100,10
51.04733132,0.1409869084,11.97381672,6.223564955,14.60221551,0.1309164149,14.70292044,1.007049345,0.1711983887,100,10
52.62786951,0.2919855014,16.76399517,4.873137334,10.55175191,0.07047925896,11.77003625,2.245267821,0.8054772453,100,10
50.37852024,0.1715958413,13.63682245,6.510548097,13.59644696,0.1110326032,14.0304835,1.302109619,0.2624406985,100,10
50.1996008,0.2994011976,17.38522954,5.838323353,11.48702595,0.1097804391,12.3752495,1.487025948,0.8183632735,100,10
51.30373502,0.2718212021,16.6918353,5.617638176,11.39635558,0.1006745193,11.99033525,2.033625289,0.5939796637,100,10
50.61228621,0.2428903957,15.48426273,5.900212529,12.38741018,0.1214451979,13.20716527,1.710353203,0.3339742941,100,10
54.50765642,0.30422878,18.36527736,3.863705507,8.498123923,0.06084575601,11.06378663,2.241152013,1.095223608,100,10
52.82298573,0.3013863773,18.27406068,4.771950974,8.961221619,0.1004621258,10.26722925,2.682338758,1.818364477,100,10
52.15301422,0.4105748047,18.30562788,4.746645303,9.293010214,0.08011215702,11.38594032,2.042860004,1.582215101,100,10
51.52284264,0.2842639594,16.34517766,5.472081218,11.27918782,0.1116751269,13.12690355,1.401015228,0.4568527919,100,10
51.14351343,0.2396884051,16.71826625,5.782482772,11.43513433,0.09987016878,11.93448517,1.797663038,0.8488964346,100,10
50.95676825,0.2429887618,14.33633694,6.510073909,13.16189126,0.1214943809,13.48587628,0.8707097297,0.313860484,100,10
50.27557872,0.3006313258,17.15602766,5.972542339,11.28369576,0.1202525303,12.4260948,1.473093496,0.9920833751,100,10
50.69059381,0.2621231979,16.51376147,5.796955338,12.06774876,0.1008166146,12.51134187,1.552575865,0.5040830729,100,10
51.06062129,0.1709058007,14.17512818,6.29335478,13.81321001,0.1206393888,13.0793204,0.9952749573,0.2915451895,100,10
50.67114094,0.1830384381,15.12100875,6.426682937,12.91437869,0.1321944275,13.01606671,1.108399431,0.4270896888,100,10
51.0990119,0.1512401694,12.37144586,6.543657996,15.15426497,0.1209921355,13.76285541,0.6251260335,0.1714055253,100,10
52.14054927,0.1110662359,10.5815832,6.391357027,16.25605816,0.151453958,13.63085622,0.5755250404,0.1615508885,100,10
51.67914222,0.1820756626,12.72506575,6.433340077,14.34351608,0.1112684604,13.50394497,0.7889945377,0.2326522355,100,10
49.93456156,2.899426155,14.42665861,12.82593376,5.386086781,0.2114164905,10.24866606,3.110842646,0.9564079332,100,4.3
49.73716134,3.143954711,14.93125758,14.33481601,4.417711282,0.2021835827,9.169025475,2.982207845,1.081682167,100,9.3
50.92456398,3.004832948,16.48455558,12.82832528,3.46711494,0.2101281782,8.489178399,3.404076487,1.187224207,100,9.3
50.03031528,3.425626516,12.41915926,14.77364592,5.61843169,0.2425222312,9.832255457,2.576798707,1.081244947,100,0
49.74279835,3.66255144,15.3600823,14.23868313,3.724279835,0.1851851852,8.353909465,3.456790123,1.275720165,100,14.3
50.53729456,2.970922882,15.34976823,15.34976823,2.876106195,0.1896333755,7.606405394,3.518752634,1.601348504,100,4.3
48.81635942,3.757429233,13.06537725,16.28890904,4.694268158,0.22161781,8.592726906,3.233605319,1.32970686,100,4.3
47.09349593,4.918699187,12.17479675,18.7601626,3.922764228,0.2743902439,8.282520325,3.038617886,1.534552846,100,4.3
47.02362844,4.695264172,13.19338809,18.41598215,3.823141669,0.2535239834,8.153331305,2.920596288,1.5211439,100,9.3
52.75931202,1.741057297,16.48200907,14.43494777,2.289754142,0.1899335233,6.383876754,3.777566741,1.941542682,100,6.8
48.74204304,4.496312014,14.18611701,16.65151056,3.374760028,0.2323936546,7.81044761,3.02111751,1.485298575,100,14.3
47.15438847,5.027076734,13.03770308,18.41217942,3.627260652,0.2145703484,8.051496884,2.973331971,1.501992439,100,9.3
46.43111699,5.997352612,13.50168007,18.68445169,3.156501375,0.2443743,7.891253437,2.545565625,1.5477039,100,14.3
49.48908034,0.721298337,19.23462232,8.294930876,6.591865358,0.1502704869,12.6227209,2.774994991,0.1202163895,100,2
49.03432403,0.720504353,19.71379966,8.696087261,6.374462123,0.1601120785,12.10847593,3.08215751,0.1100770539,100,2
49.12947769,0.730438263,19.51170702,8.775265159,6.373824295,0.1701020612,12.20732439,2.991795077,0.1100660396,100,2
51.14603143,0.930837754,17.51576419,8.918026224,6.095485937,0.1801621459,11.51035932,3.533179862,0.1701531378,100,1
52.79503106,1.061911441,19.33480264,7.763975155,4.838709677,0.1402524544,9.817671809,3.446203166,0.8014425967,100,2
52.98477564,1.081730769,19.13060897,7.912660256,4.807692308,0.1702724359,9.675480769,3.415464744,0.8213141026,100,2
53.32264208,1.182720257,17.74080385,8.138719054,5.04159567,0.1403227423,10.02305302,3.538137717,0.8720056129,100,1
52.54729256,0.9808827945,19.21729557,8.047242518,4.994495046,0.2001801621,9.648683815,4.153738365,0.2101891703,100,2
51.55155155,1.191191191,19.21921922,8.708708709,4.984984985,0.1901901902,10.01001001,3.723723724,0.4204204204,100,2
51.88820996,1.282179705,19.43303616,8.634678954,4.567765201,0.1702894921,9.606330762,3.966743464,0.4507663027,100,2
54.95938221,0.6218032294,20.15845953,6.599137499,3.329656002,0.1604653495,7.652191355,5.576170896,0.9427339284,100,2
59.26000201,0.5414619473,19.15170962,5.234132157,3.258798757,0.1905143888,7.470169458,4.010829239,0.8823824326,100,2
55.9447558,0.8306645316,20.21617294,6.37510008,3.522818255,0.1401120897,7.355884708,4.853883106,0.7606084868,100,2
54.96489468,1.384152457,17.55265797,8.124373119,4.152457372,0.1705115346,8.53560682,4.022066199,1.09327984,100,1
55.48878205,0.6009615385,19.93189103,6.810897436,3.645833333,0.1702724359,7.682291667,4.647435897,1.021634615,100,2
55.97913323,1.494783307,17.45585875,8.266452648,3.461075441,0.1805778491,7.734751204,4.193418941,1.233948636,100,1
56.30134242,0.3406131036,20.43678622,5.890603086,2.584652374,0.2003606492,7.192947305,6.03085554,1.021839311,100,2
71.81475272,0.7124895222,15.40234702,2.095557418,0.6810561609,0.06286672255,3.017602682,3.625314334,2.588013412,100,15
75.00268557,0.2470727253,15.63003545,1.009775486,0.1396498013,0.01074229241,1.181652165,2.309592867,4.468793641,100,20
76.97881828,0.1226309922,16.13154961,0.8584169454,0.1783723523,0.02229654404,0.9141583055,1.705685619,3.088071349,100,20
76.85224839,0.2462526767,15.34261242,1.102783726,0.2569593148,0.01070663812,1.145610278,1.563169165,3.479657388,100,15
74.25284885,0.1612556439,15.21178241,0.9567834874,0.09675338637,0.01075037626,0.9675338637,3.407869275,4.934422705,100,20
77.13447751,0.1846621768,15.83749728,0.8472735173,0.1303497719,0.02172496198,0.7277862264,1.412122529,3.704106018,100,20
76.31864554,0.2279140438,14.846972,1.46516171,0.2170609941,0.02170609941,1.052745822,2.029520295,3.820273497,100,15
75.05917796,0.2367118571,15.80589628,1.301915214,0.1936733376,0.01075962987,0.903808909,2.227243383,4.260813428,100,15
74.91207503,0.3516998828,14.62218907,1.566663114,0.2238090163,0.02131514441,1.225620804,3.048065651,4.028562294,100,15
73.63967438,0.2463581834,15.80976864,1.371036847,0.1820908312,0.02142245073,0.9961439589,3.288346187,4.445158526,100,15
73.80027302,0.3990339179,14.8482621,1.806153523,0.2100178515,0.02100178515,1.302110679,3.559802583,4.053344534,100,20
76.95451124,0.258092268,14.90482848,1.397999785,0.2258307345,0.021507689,1.613076675,1.473276696,3.150876438,100,12.5
73.19860332,0.4655592001,15.46926251,2.010369273,0.2856840546,0.02116178182,1.597714528,3.301237964,3.650407364,100,15
68.64308952,0.766082485,14.57655578,5.908279987,0.8290481687,0.1049428062,3.473606884,3.106307063,2.592087312,100,10
74.1894334,0.2976506857,15.24396726,1.796534496,0.2551291591,0.02126076326,1.275645796,2.753268842,4.167109599,100,12.5
67.90537004,0.7641578562,14.71788967,6.102794934,0.9839840888,0.1360829059,3.799853449,3.140374751,2.449492306,100,10
74.70212766,0.2234042553,15.18085106,2.031914894,0.2021276596,0.02127659574,1.659574468,1.925531915,4.053191489,100,10
72.39484253,0.3910378356,14.87000634,2.885225111,0.3699006553,0.03170577045,2.325089833,3.445360389,3.286831537,100,10
74.20456972,0.2562459962,15.15054452,2.1994448,0.2455690796,0.03203074952,1.857783472,2.1994448,3.854366859,100,10
72.67133461,0.3182686187,15.0010609,2.832590707,0.3394865266,0.05304476979,2.312751963,2.938680246,3.532781668,100,10
70.97709771,0.7100710071,17.05170517,1.150115012,1.080108011,0.0300030003,4.080408041,3.840384038,1.080108011,100,18
73.66,0.41,16.16,0.73,0.55,0.01,3.01,3.29,2.18,100,27
71.64283572,0.7399260074,16.56834317,1.129887011,0.6599340066,0.0199980002,3.829617038,3.609639036,1.799820018,100,27
70.49,0.79,17.31,0.99,0.93,0.04,4.09,4.24,1.12,100,21
73.24267573,0.3099690031,16.62833717,0.7599240076,0.3899610039,0.0199980002,2.02979702,3.419658034,3.199680032,100,21
70.64,0.53,16.54,1.37,0.83,0.13,3.78,4.56,1.62,100,21
74.21742174,0.2800280028,15.67156716,0.8100810081,0.8100810081,0.0300030003,2.580258026,4.170417042,1.430143014,100,15
71.13,0.4,16.72,0.93,0.68,0.07,3.07,5.21,1.79,100,21
73,0.55,16.62,1.23,1.01,0.03,2.94,3.67,0.95,100,15
71.43714371,0.7600760076,15.76157616,2.300230023,1.02010201,0.0600060006,2.550255026,3.96039604,2.150215022,100,15
66.37663766,0.6200620062,18.11181118,3.200320032,1.480148015,0.0200020002,4.830483048,4.440444044,0.9200920092,100,10
67.88,0.89,17.08,3.71,1.19,0.09,3.3,3.79,2.07,100,10
49.91534392,1.142857143,14.44444444,7.354497354,11.7037037,0.1375661376,13.48148148,1.788359788,0.03174603175,100,10
49.62893279,2.153235079,15.26079231,9.856799415,8.090310442,0.1985993519,9.783631232,3.825650674,1.202048709,100,10
50.44810338,0.8232596915,19.81033764,8.180491872,5.835764902,0.1667361401,11.07753231,2.990829512,0.6669445602,100,15
48.89659521,1.944094157,14.76460698,10.82387558,8.322824716,0.157629256,10.27742749,3.68852459,1.124422026,100,10
48.89659521,1.944094157,14.76460698,10.82387558,8.322824716,0.157629256,10.27742749,3.68852459,1.124422026,100,10
50.44810338,0.8232596915,19.81033764,8.180491872,5.835764902,0.1667361401,11.07753231,2.990829512,0.6669445602,100,15
48.3616308,2.811722721,17.58408132,11.44154861,5.536930897,0.6488590894,7.710608846,4.379798854,1.52481886,100,25
53.6417456,2.250073221,16.72054412,9.080295489,5.380175081,0.00674603908,8.320270757,4.020130822,0.5800188749,100,30
64.21970407,2.779943433,15.30474273,4.676727941,1.675994777,0.002323591248,4.355579241,5.228702269,1.756281952,100,30
63.79873266,3.016894048,15.54860779,4.318497166,1.432772424,0.008628713165,3.501211487,5.075243164,3.299412554,100,30
57.97586705,2.945887472,16.35268148,7.555099163,3.026047675,0.000146362365,6.553096621,4.539071513,1.052102669,100,30
67.0517842,0.5304888136,17.93652743,2.700344205,1.571447995,0.08007378319,4.984593003,4.854473106,0.2902674641,100,12
72.318362,0.2701433002,16.79891115,0.7973769766,0.3701963744,0.01000530742,4.072160118,4.962632478,0.4002122966,100,15
64.22826754,0.7505640489,19.56470287,3.217267777,1.761323635,0.1601203304,7.265459993,2.722045617,0.3302481815,100,10
71.40219929,0.2802048466,16.10177136,1.778193966,0.6004389569,0.1000731595,5.564067667,3.53258253,0.6404682207,100,10
68.15528893,0.6805520775,19.38572609,2.250703816,0.5404384145,0.03002435636,3.763052664,4.673791473,0.5204221769,100,15
50.14349765,0.710679254,13.26939693,17.61469294,6.507791455,0.578695964,10.62973113,0.5380857209,0.007428955985,100,0
49.35457002,0.6838041486,12.85149562,19.13646022,6.536363185,0.583244715,10.33750978,0.5128531115,0.003699209087,100,0
46.8004505,2.487969694,13.11559332,18.60346063,6.061226579,0.2354868435,9.829016075,2.569878161,0.2969181939,100,10
59.78420281,0.7751937984,17.22187304,6.693903206,4.378797402,0.1885606537,8.548082967,2.07416719,0.3352189399,100,2
60.26026026,2.302302302,15.41541542,6.506506507,2.902902903,0.1001001001,8.308308308,2.902902903,1.301301301,100,30
54.55455455,1.701701702,17.91791792,8.208208208,4.604604605,0.1001001001,9.109109109,3.003003003,0.8008008008,100,20
59,2.1,16,6.7,3.3,0.1,8.4,3.2,1.2,100,30
52.45245245,1.701701702,17.21721722,10.41041041,5.705705706,0.1001001001,9.209209209,2.602602603,0.6006006006,100,22.5
58.01603206,1.703406814,17.73547094,7.014028056,3.206412826,0.1002004008,7.915831663,3.206412826,1.102204409,100,20
52.94705295,1.898101898,17.78221778,10.18981019,4.695304695,0.0999000999,8.491508492,3.096903097,0.7992007992,100,22.5
57.04295704,1.998001998,17.48251748,7.292707293,3.596403596,0.0999000999,8.091908092,3.296703297,1.098901099,100,17.5
51.55155155,1.901901902,15.31531532,11.81181181,6.606606607,0.1001001001,9.50950951,2.402402402,0.8008008008,100,12.5
55.19542813,1.399884047,16.09866654,10.29914691,4.299643858,0.008282379273,8.299312563,3.399718399,0.9999171762,100,15
58.56854839,2.721774194,15.625,8.669354839,2.620967742,0.2016129032,6.85483871,2.923387097,1.814516129,100,22.5
50.67478437,2.323693557,17.06747844,7.610350076,7.985794013,0.1420598681,8.03652968,4.31253171,1.846778285,100,14
50.42726348,2.319430315,16.59206511,8.911495422,8.270600203,0.1322482197,7.650050865,3.865717192,1.831129196,100,14
49.6713802,1.682931687,14.50906194,10.8444533,7.956582354,0.2688707429,12.58713404,2.230631348,0.2489543916,100,0.001
49.6834489,2.210833082,13.99859311,11.95859713,7.185207517,0.2009848256,12.22992664,2.230931565,0.3014772385,100,0.001
48.78591663,2.549575071,13.28409551,14.28571429,6.46499393,0.2630513962,11.56414407,2.367462566,0.4350465399,100,0.001
48.90370819,2.70789128,12.82206729,15.14600384,6.102859452,0.3031221582,11.08416692,2.455289482,0.4748913812,100,0.001
48.95255699,3.090983775,12.80550421,14.90039022,5.966317519,0.2567262272,10.93653728,2.628876566,0.4621072089,100,0.001
